ID,date,product,type,title,lot,buyer_country,supplier,price_contract_EUR,price_EUR,price_lot_EUR,supplier_id,supplier_country,supplier_city,supplier_street,supplier_postcode,producer_name,procedure,bids,contract_number,TED_id,price,price_currency,price_lot,source
RO3198,2020-08-26,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,9,RO,B.BRAUN MEDICAL,2132.1,42091.156,2132.1,,RO,Remetea Mare,"Strada Principala, Nr. 636",307350,,open competition,3,N2/,2020/S 174-420041,204326,RON,10350,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3249,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,9,RO,B.BRAUN MEDICAL,,42091.156,,,RO,Remetea Mare,"Strada Principala, Nr. 636",307350,,open competition,3,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3428,2020-08-26,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,10,RO,B.BRAUN MEDICAL,71.07,42091.156,71.07,,RO,Remetea Mare,"Strada Principala, Nr. 636",307350,,open competition,3,N2/,2020/S 174-420041,204326,RON,345,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3193,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,10,RO,B.BRAUN MEDICAL,94.76,42091.156,94.76,,RO,Remetea Mare,"Strada Principala, Nr. 636",307350,,open competition,3,N2/,2020/S 174-420041,204326,RON,460,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3679,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,10,RO,B.BRAUN MEDICAL,,42091.156,,,RO,Remetea Mare,"Strada Principala, Nr. 636",307350,,open competition,3,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3427,2020-08-26,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,11,RO,TZMO ROMANIA,185.4,42091.156,185.4,,RO,Clinceni,"Strada Sat Olteni, Nr. 3E",77060,,open competition,1,N2/,2020/S 174-420041,204326,RON,900,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3891,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,11,RO,TZMO ROMANIA,432.6,42091.156,432.6,,RO,Clinceni,"Strada Sat Olteni, Nr. 3E",77060,,open competition,1,N2/,2020/S 174-420041,204326,RON,2100,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3187,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,11,RO,TZMO ROMANIA,,42091.156,,,RO,Clinceni,"Strada Sat Olteni, Nr. 3E",77060,,open competition,1,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3324,2020-08-17,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,13,RO,PROTON IMPEX 2000,2142.4,42091.156,2142.4,,RO,Bucuresti,"Strada Caraiman, Nr. 86, Sector: 1",11564,,open competition,19,N2/,2020/S 174-420041,204326,RON,10400,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3247,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,13,RO,PROTON IMPEX 2000,3296,42091.156,3296,,RO,Bucuresti,"Strada Caraiman, Nr. 86, Sector: 1",11564,,open competition,19,N2/,2020/S 174-420041,204326,RON,16000,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3213,2020-08-26,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,13,RO,PROTON IMPEX 2000,6592,42091.156,6592,,RO,Bucuresti,"Strada Caraiman, Nr. 86, Sector: 1",11564,,open competition,19,N2/,2020/S 174-420041,204326,RON,32000,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3768,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,13,RO,PROTON IMPEX 2000,,42091.156,,,RO,Bucuresti,"Strada Caraiman, Nr. 86, Sector: 1",11564,,open competition,19,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3217,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,14,RO,INEDIT CLEAN TOTAL,3132.024,42091.156,3132.024,,RO,Catelu,"Strada INDEPENDENTEI, Nr. 38",77106,,open competition,2,N2/,2020/S 174-420041,204326,RON,15204,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3250,2020-08-26,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,14,RO,INEDIT CLEAN TOTAL,3915.03,42091.156,3915.03,,RO,Catelu,"Strada INDEPENDENTEI, Nr. 38",77106,,open competition,2,N2/,2020/S 174-420041,204326,RON,19005,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3769,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,14,RO,INEDIT CLEAN TOTAL,,42091.156,,,RO,Catelu,"Strada INDEPENDENTEI, Nr. 38",77106,,open competition,2,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3197,2020-08-27,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,17,RO,Kembli Med,1133,42091.156,1133,,RO,Brasov,"Strada De Mijloc, Nr. 173",500063,,open competition,2,N2/,2020/S 174-420041,204326,RON,5500,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3844,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,17,RO,Kembli Med,2266,42091.156,2266,,RO,Brasov,"Strada De Mijloc, Nr. 173",500063,,open competition,2,N2/,2020/S 174-420041,204326,RON,11000,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3766,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,17,RO,Kembli Med,,42091.156,,,RO,Brasov,"Strada De Mijloc, Nr. 173",500063,,open competition,2,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3219,2020-07-20,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,18,RO,MDE CONVERTING,1854,42091.156,1854,,RO,Oltenita,"Strada Sos. Chirnogi, Nr. 2A",,,open competition,5,N2/,2020/S 174-420041,204326,RON,9000,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3680,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,18,RO,MDE CONVERTING,,42091.156,,,RO,Oltenita,"Strada Sos. Chirnogi, Nr. 2A",,,open competition,5,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3677,2020-07-20,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,19,RO,RIVER TRADE & SERVICES SRL,1928.16,42091.156,1928.16,,RO,Cluj-Napoca,"Strada Vuia Traian, Nr. 250",400397,,open competition,2,N2/,2020/S 174-420041,204326,RON,9360,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3301,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,19,RO,RIVER TRADE & SERVICES SRL,,42091.156,,,RO,Cluj-Napoca,"Strada Vuia Traian, Nr. 250",400397,,open competition,2,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3220,2020-07-15,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,20,RO,Global Event Solutions SRL,1028.97,42091.156,1028.97,,RO,Bucuresti,"Strada Metalurgiei, Nr. 468, Sector: 4",41837,,open competition,3,N2/,2020/S 174-420041,204326,RON,4995,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3678,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,20,RO,Global Event Solutions SRL,,42091.156,,,RO,Bucuresti,"Strada Metalurgiei, Nr. 468, Sector: 4",41837,,open competition,3,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
RO3192,2020-07-13,PPE (protective equipment),awarded tender,Materiale și echipamente de protecție pentru combaterea Covid19 și a altor boli transmisibile 2020,22,RO,VALDOMEDICA TRADING,42091.156,42091.156,,,RO,Bucuresti,"Strada Croitoru Z. Eftimie, cap., Nr. 32",62326,,open competition,2,N2/,2020/S 174-420041,204326,RON,,http://ted.europa.eu/udl?uri=TED:NOTICE:420041-2020:TEXT:RO:HTML
NL0019,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Tempo Team Group,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0027,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Argus Productions bv,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0033,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Tempo Team,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0061,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Delta Recruitment,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0064,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Bender Detachering bv,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0066,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,HLS-Flex,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0068,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Daan bv,0.01,0.01,37,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,37,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0067,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Daan bv,0.01,0.01,42,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,42,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0119,2020-08-31,Covid-19 tests,awarded tender,"Medewerker bron- en contactonderzoek, project Corona",1,NL,Argus Productions,0.01,0.01,42,,NL,Rotterdam,,,,open competition,50,,2020/S 172-415923,0.01,EUR,42,http://ted.europa.eu/udl?uri=TED:NOTICE:415923-2020:TEXT:NL:HTML
NL0025,2020-08-27,Other (communication),awarded tender,Medewerker medisch informatielijn - project Corona GGD,1,NL,Tempo Team,11.75,0.01,47,,NL,Rotterdam,,,,open competition,6,,2020/S 169-409783,0.01,EUR,47,http://ted.europa.eu/udl?uri=TED:NOTICE:409783-2020:TEXT:NL:HTML
NL0026,2020-08-27,Other (communication),awarded tender,Medewerker medisch informatielijn - project Corona GGD,1,NL,Argus Productions,11.75,0.01,47,,NL,Rotterdam,,,,open competition,6,,2020/S 169-409783,0.01,EUR,47,http://ted.europa.eu/udl?uri=TED:NOTICE:409783-2020:TEXT:NL:HTML
NL0031,2020-08-27,Other (communication),awarded tender,Medewerker medisch informatielijn - project Corona GGD,1,NL,Bender Detachering bv,11.75,0.01,47,,NL,Rotterdam,,,,open competition,6,,2020/S 169-409783,0.01,EUR,47,http://ted.europa.eu/udl?uri=TED:NOTICE:409783-2020:TEXT:NL:HTML
NL0032,2020-08-27,Other (communication),awarded tender,Medewerker medisch informatielijn - project Corona GGD,1,NL,Daan bv,11.75,0.01,47,,NL,Rotterdam,,,,open competition,6,,2020/S 169-409783,0.01,EUR,47,http://ted.europa.eu/udl?uri=TED:NOTICE:409783-2020:TEXT:NL:HTML
AT0805,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,5,AT,C-Tex Handels GmbH,2240000,42417556,2240000,,AT,Vöcklabruck,Vornbuch 6,4840,,closed competition,19,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,2240000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0883,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,5,AT,Equip4Ordi GmbH,4260000,42417556,4260000,,AT,Wien,Weihburggasse 10-12,1010,,closed competition,19,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,4260000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0834,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,6,AT,C-Tex Handels GmbH,191200,42417556,191200,,AT,Vöcklabruck,Vornbuch 6,4840,,closed competition,14,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,191200,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0884,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,6,AT,Nordic Supplies,380000,42417556,380000,,DE,Hamburg,Grindelhof 57,20146,,closed competition,14,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,380000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0886,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,6,AT,Medovis Healthcare GmbH,480000,42417556,480000,,AT,Deutschlandsberg,Mostbauerstraße 10,8530,,closed competition,14,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,480000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0806,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,6,AT,Equip4Ordi GmbH,912000,42417556,912000,,AT,Wien,Weihburggasse 10-12,1010,,closed competition,14,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,912000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0885,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,7,AT,3M Österreich Gesellschaft m.b.H.,1872,42417556,1872,,AT,Wien,"Euro Plaza, Gebäude J, Stiege 2, Kranichberggasse 4",1120,,closed competition,12,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,1872,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0836,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,7,AT,Equip4Ordi GmbH,1224000,42417556,1224000,,AT,Wien,Weihburggasse 10-12,1010,,closed competition,12,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,1224000,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0881,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,10,AT,Alto Products Im- und Export GmbH,29800,42417556,29800,,DE,Düsseldorf,Paul-Thomas-Straße 48,40599,,closed competition,10,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,29800,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
AT0918,2020-07-31,PPE (protective equipment),awarded tender,Medizinische Schutzausrüstung und kritische Artikel,10,AT,Equip4Ordi GmbH,1187200,42417556,1187200,,AT,Wien,Weihburggasse 10-12,1010,,closed competition,10,GED-40/2020/SEE,2020/S 169-408975,42417556,EUR,1187200,http://ted.europa.eu/udl?uri=TED:NOTICE:408975-2020:TEXT:DE:HTML
UK0381,2020-06-09,Other,awarded tender,Mental Health Substance Abuse Supported Accommodation,1,UK,SAMH,3100878.2,12403512.8,12403512.8,,UK,Glasgow,"Brunswick House, 51 Wilson Street",G1 1UZ,,direct award,4,CC5259,2020/S 121-298175,10976560,GBP,10976560,http://ted.europa.eu/udl?uri=TED:NOTICE:298175-2020:TEXT:EN:HTML
UK0382,2020-06-09,Other,awarded tender,Mental Health Substance Abuse Supported Accommodation,1,UK,WITH YOU,3100878.2,12403512.8,12403512.8,,UK,Edinburgh,4 Hay Ave,EH16 4AQ,,direct award,4,CC5259,2020/S 121-298175,10976560,GBP,10976560,http://ted.europa.eu/udl?uri=TED:NOTICE:298175-2020:TEXT:EN:HTML
UK0421,2020-06-09,Other,awarded tender,Mental Health Substance Abuse Supported Accommodation,1,UK,Barony Housing Association Ltd,3100878.2,12403512.8,12403512.8,,UK,Edinburgh,8 New Mart Road,EH14 1RL,,direct award,4,CC5259,2020/S 121-298175,10976560,GBP,10976560,http://ted.europa.eu/udl?uri=TED:NOTICE:298175-2020:TEXT:EN:HTML
UK0422,2020-06-09,Other,awarded tender,Mental Health Substance Abuse Supported Accommodation,1,UK,The Richmond Fellowship Scotland,3100878.2,12403512.8,12403512.8,,UK,North Lanarkshire,"3 Buchanan Gate, Buchanan Gate Business Park, Cumbernauld Road, Stepps",G33 6FB,,direct award,4,CC5259,2020/S 121-298175,10976560,GBP,10976560,http://ted.europa.eu/udl?uri=TED:NOTICE:298175-2020:TEXT:EN:HTML
SI0165,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Aleš Irgolič,102384.411764706,1740535,1740535,,SI,Sveta Ana v Slovenskih goricah,Zornja. Ščavnica 111,2233,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0166,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Bernarda Grajner,102384.411764706,1740535,1740535,,SI,Sveta Ana v Slovenskih goricah,Zgornja Ščavnica 82,2233,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0167,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,"VITA - ŠPINDLER, podjetje za trgovino, proizvodnjo in storitve d.o.o.",102384.411764706,1740535,1740535,,SI,Jurovski Dol,Jurovski Dol 1A,2223,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0168,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Tone Zajec,102384.411764706,1740535,1740535,,SI,Višnja Gora,Polje pri Višnji Gori 1,1294,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0169,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Emil Fras,102384.411764706,1740535,1740535,,SI,Gornja Radgona,Spodnja Ščavnica 15,9250,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0170,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Matjaž Cingerle,102384.411764706,1740535,1740535,,SI,Grosuplje,Velika Račna 10,1290,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0171,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Sebastjan Šalamun,102384.411764706,1740535,1740535,,SI,Križevci pri Ljutomeru,Stara Nova vas 32,9242,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0172,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Marjan Kramberger,102384.411764706,1740535,1740535,,SI,Spodnji Duplek,Ciglence 23,2241,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0173,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Branko Klemenčič,102384.411764706,1740535,1740535,,SI,Ptuj,Nova vas pri Ptuju 114,2250,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0174,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Uroš Goričan,102384.411764706,1740535,1740535,,SI,Nova Cerkev,Polže 24,3203,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0175,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,MARTIN METELKO - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,102384.411764706,1740535,1740535,,SI,Studenec,Hudo Brezje 16,8293,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0176,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Borut Pirc,102384.411764706,1740535,1740535,,SI,Škocjan,Čučja Mlaka 4,8275,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0177,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,KMETIJSKA ZADRUGA TREBNJE z.o.o.,102384.411764706,1740535,1740535,,SI,Trebnje,Stari trg 2,8210,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0178,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Kaja Rus,102384.411764706,1740535,1740535,,SI,Log pri Brezovici,Barjanska cesta 2,1358,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0179,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Jože Švalj,102384.411764706,1740535,1740535,,SI,Šentjernej,Dolenja Brezovica 5,8310,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0180,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,Jože Vešnik,102384.411764706,1740535,1740535,,SI,Zgornja Ložnica,Vinarje 5,2316,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0181,2020-05-12,Other,awarded tender,Nabava do 500.000 kg mesa - ohlajenih govejih polovic z obveznostji vzdrževanja in obnavljanja mlado pitanih govedi,1,SI,"KMETIJSKO GOZDARSKA ZADRUGA SLOGA KRANJ, Z.O.O.",102384.411764706,1740535,1740535,,SI,Kranj,Šuceva ulica 27,4000,,direct award,Unknown,JN002918/2020-L01,,1740535,EUR,1740535,https://www.enarocanje.si/Obrazci/?id_obrazec=353521
SI0126,2020-04-09,Other,awarded tender,Nabava do 500.000 kg piščančjega mesa z obveznostjo vzdrževanja in obnavljanja piščancev,1,SI,"PERUTNINA PTUJ reja perutnine, proizvodnja krmil, perutninskega mesa in izdelkov, trgovina in storitve d.o.o.",395493.333333333,1186480,1186480,,SI,Ptuj,Potrčeva cesta 10,2250,,direct award,3,JN002211/2020-L01,,1186480,EUR,1186480,https://www.enarocanje.si/Obrazci/?id_obrazec=348855
SI0127,2020-04-09,Other,awarded tender,Nabava do 500.000 kg piščančjega mesa z obveznostjo vzdrževanja in obnavljanja piščancev,1,SI,PIVKA perutninarstvo d.d.,395493.333333333,1186480,1186480,,SI,Pivka,Kal 1,6257,,direct award,3,JN002211/2020-L01,,1186480,EUR,1186480,https://www.enarocanje.si/Obrazci/?id_obrazec=348855
